pharmacy_id,pharmacy_name,drug_name,category,manufacturer,unit_price_inr,stock_qty,otc_or_rx
PH007,Thane City Chemist,Cefag LB 200mg Tablet,Antibiotic,Agron Remedies Pvt Ltd,21.09,206,Rx
PH007,Thane City Chemist,Azymake 500mg Tablet,Antibiotic,Ashlife Healthcare,20.79,221,Rx
PH007,Thane City Chemist,Rymocin 200mg Tablet,Antibiotic,Atyad Life Sciences Pvt Ltd,5.13,123,Rx
PH007,Thane City Chemist,I Tone 2000mg Injection,Antibiotic,Sanjivani Parenteral Ltd,105.43,118,Rx
PH007,Thane City Chemist,StayHappi Amoxycillin+Pantoprazole+Clarithromycin 750mg/40mg/500mg Kit,Antibiotic,Sarvagunaushdhi Pvt Ltd,89.91,16,Rx
PH007,Thane City Chemist,Cefimun 250mg Tablet,Antibiotic,Intellect Lifescience,21.9,93,Rx
PH007,Thane City Chemist,Ticocef S 250mg/125mg Injection,Antibiotic,Vistica Life Sciences,42.97,237,Rx
PH007,Thane City Chemist,Nexim 200mg Tablet DT,Antibiotic,Nexus India,17.36,177,Rx
PH007,Thane City Chemist,Lombard 250mg Tablet,Antibiotic,Vsaar Pharma Pvt Ltd,4.92,57,Rx
PH007,Thane City Chemist,Cetriken 10mg Tablet,Antihistamine,Symbiosis Pharmaceuticals Pvt Ltd,1.77,19,OTC
PH007,Thane City Chemist,Leezet-ML Kid 2.5mg/4mg Tablet,Antihistamine,Floreat Medica Pvt Ltd,3.56,215,OTC
PH007,Thane City Chemist,Skylor 10 Tablet,Antihistamine,Rishab Healthcare pvt. Ltd.,3.61,51,OTC
PH007,Thane City Chemist,Cetrizine Cold DS Syrup,Antihistamine,Knoll Healthcare Pvt Ltd,1.06,83,OTC
PH007,Thane City Chemist,LM Kid Syrup,Antihistamine,Rozer Pharmaceuticals Pvt Ltd,1.52,125,OTC
PH007,Thane City Chemist,L 5mg Tablet,Antihistamine,Solitaire Pharmacia Pvt Ltd,1.87,71,OTC
PH007,Thane City Chemist,Cetafed Tablet,Antihistamine,Oasis Remedies,2.52,55,OTC
PH007,Thane City Chemist,Lvcys M Tablet,Antihistamine,Macsys LifeSciences,5.63,138,OTC
PH007,Thane City Chemist,Rid-AR Kid Syrup,Antihistamine,Cipla Ltd,2.2,135,OTC
PH007,Thane City Chemist,Livazin Tablet,Antihistamine,Varmed Pharma Pvt Ltd,3.63,55,OTC
PH007,Thane City Chemist,Alerdain 5mg Tablet,Antihistamine,Ordain Health Care Global Pvt Ltd,3.73,38,OTC
PH007,Thane City Chemist,Livozy 10mg Tablet,Antihistamine,Eraas International,5.45,163,OTC
PH007,Thane City Chemist,Lorzar 10mg Tablet,Antihistamine,Ellederma Pharma Pvt Ltd,4.81,223,OTC
PH007,Thane City Chemist,Monteshot L 5mg/10mg Tablet,Antihistamine,Vats Biotech Pvt Ltd,12.24,25,OTC
PH007,Thane City Chemist,Swlev 10mg Tablet,Antihistamine,Swakam Biotech Private Limited,7.16,222,OTC
PH007,Thane City Chemist,Lemra AM 5mg/60mg Tablet,Antihistamine,Garwyn Remedies,5.47,165,OTC
PH007,Thane City Chemist,Medocet 5mg Tablet,Antihistamine,Candela Healthcare,4.35,126,OTC
PH007,Thane City Chemist,Cocoryl 2mg/10mg Tablet,Antihistamine,Taj Pharma India Ltd,4.06,21,OTC
PH007,Thane City Chemist,Coldhit Oral Suspension,Antihistamine,Plena Remedies,0.94,118,OTC
PH007,Thane City Chemist,Phensedyl Cold Syrup,Antihistamine,Abbott,0.98,45,OTC
PH007,Thane City Chemist,Tykast 5mg/10mg Tablet,Antihistamine,Tested & Trusted Pharma Pvt Ltd,9.8,196,OTC
PH007,Thane City Chemist,Fexodive 180mg Tablet,Antihistamine,Staneil Pharma,13.26,9,OTC
PH007,Thane City Chemist,Mdeys L 5mg/10mg Tablet,Antihistamine,Sakshit Healthcare,9.75,237,OTC
PH007,Thane City Chemist,Eolist M 5mg/10mg Tablet,Antihistamine,Biophar Lifesciences Pvt Ltd,8.8,171,OTC
PH007,Thane City Chemist,Lorariv 10mg Tablet,Antihistamine,East African (India) Overseas,3.95,189,OTC
PH007,Thane City Chemist,Exiplon 4 mg/10 mg Syrup,Antihistamine,Khandelwal Laboratories Pvt Ltd,0.93,64,OTC
PH007,Thane City Chemist,Citlense-M Oral Suspension,Antihistamine,Medilance Healthcare,1.17,222,OTC
PH007,Thane City Chemist,Fenexia 120mg Tablet,Antihistamine,Solace Biotech Ltd,9.79,182,OTC
PH007,Thane City Chemist,Fenixa M Tablet,Antihistamine,Canixa Life Sciences Pvt,15.54,183,OTC
PH007,Thane City Chemist,Lequit CS Suspension,Antihistamine,Quantum Formulations,0.72,21,OTC
PH007,Thane City Chemist,Tzine 10mg Tablet,Antihistamine,Health Care Formulations Pvt Ltd,2.81,175,OTC
PH007,Thane City Chemist,Monago-L Tablet,Antihistamine,Guillain Pharma Private Limited,6.2,203,OTC
PH007,Thane City Chemist,Insu-GM (ER) Tablet,Antidiabetic,Olens Healthcare Pvt Ltd,9.85,142,Rx
PH007,Thane City Chemist,Sitara-M 50/500 Tablet ER,Antidiabetic,Intas Pharmaceuticals Ltd,9.4,206,Rx
PH007,Thane City Chemist,Winixia 500mg Tablet SR,Antidiabetic,Wings Biotech Ltd,2.07,166,Rx
PH007,Thane City Chemist,Dippivi-M 50/1000 Tablet,Antidiabetic,Jubilant Life Sciences,9.37,31,Rx
PH007,Thane City Chemist,Vogtid 0.3mg Tablet MD,Antidiabetic,Vasu Organics Pvt Ltd,10.0,147,Rx
PH007,Thane City Chemist,Gpcon M 2mg/500mg Tablet,Antidiabetic,Catholicon Pharmaceuticals Pvt Ltd,5.33,212,Rx
PH007,Thane City Chemist,Dailymet GP 1 Tablet SR,Antidiabetic,Prevego Healthcare & Research Private Limited,10.02,207,Rx
PH007,Thane City Chemist,Sysvog 0.3mg Tablet,Antidiabetic,Syswin Pharmaceuticals Pvt Ltd,4.79,75,Rx
PH007,Thane City Chemist,Glimitoss M 2mg/500mg Tablet SR,Antidiabetic,Minitoss Medicines,6.12,210,Rx
PH007,Thane City Chemist,Amaryl 3mg Tablet,Antidiabetic,Sanofi India  Ltd,15.55,248,Rx
PH007,Thane City Chemist,Dartmet-G1 Forte Tablet SR,Antidiabetic,Addii Biotech Pvt Ltd,7.4,17,Rx
PH007,Thane City Chemist,Invog 0.3mg Tablet,Antidiabetic,Med Manor Organics Pvt Ltd,9.12,38,Rx
PH007,Thane City Chemist,Olglimide 2mg Tablet,Antidiabetic,Olcare Laboratories,3.26,88,Rx
PH007,Thane City Chemist,Voglimin-GM 1 Tablet SR,Antidiabetic,Orris Pharmaceuticals,10.18,231,Rx
PH007,Thane City Chemist,Glimiprex 3 Tablet,Antidiabetic,Aristo Pharmaceuticals Pvt Ltd,7.5,80,Rx
PH007,Thane City Chemist,Q Vilda M 500mg/50mg Tablet,Antidiabetic,Zinnia Life Sciences,8.84,133,Rx
PH007,Thane City Chemist,Zoryl-M 2 Tablet PR,Antidiabetic,Intas Pharmaceuticals Ltd,15.0,248,Rx
PH007,Thane City Chemist,Vildact 50mg Tablet,Antidiabetic,Cognitive Life Sciences Ltd,11.31,13,Rx
PH007,Thane City Chemist,Gimi 2mg Tablet,Antidiabetic,Plenum Biotech,5.77,131,Rx
PH007,Thane City Chemist,Glimbell M 1mg/500mg Tablet SR,Antidiabetic,Nimbles Biotech Pvt Ltd,4.91,71,Rx
PH007,Thane City Chemist,Formistar G 2mg/500mg Tablet ER,Antidiabetic,Iva Healthcare Pvt. Ltd.,4.67,159,Rx
PH007,Thane City Chemist,Tenlifast M 1000mg/20mg Tablet,Antidiabetic,Invision Medi Sciences Pvt Ltd,16.49,190,Rx
PH007,Thane City Chemist,Glorimet Forte G1 Tablet,Antidiabetic,Oaknet Healthcare Pvt Ltd,8.72,219,Rx
PH007,Thane City Chemist,Glipsov M 20/500 Tablet SR,Antidiabetic,Emcure Pharmaceuticals Ltd,14.79,194,Rx
PH007,Thane City Chemist,Triobimet 1mg/500mg/15mg Tablet ER,Antidiabetic,Corona Remedies Pvt Ltd,12.36,236,Rx
PH007,Thane City Chemist,Metforise 500mg Tablet,Antidiabetic,Carise Pharmaceuticals Pvt Ltd,2.0,207,Rx
PH007,Thane City Chemist,Zoryl MP 1 Forte Tablet SR,Antidiabetic,Intas Pharmaceuticals Ltd,11.03,165,Rx
PH007,Thane City Chemist,Glimbite-M2 Tablet SR,Antidiabetic,Stenkem Molecules Pvt Ltd,7.43,71,Rx
PH007,Thane City Chemist,Voglidase-M Forte Tablet SR,Antidiabetic,East West Pharma,9.43,5,Rx
PH007,Thane City Chemist,Sugowell SR M1 Tablet,Antidiabetic,Meditouch Wellness,3.97,98,Rx
PH007,Thane City Chemist,Pioplus 2 Tablet SR,Antidiabetic,Systopic Laboratories Pvt Ltd,6.92,186,Rx
PH007,Thane City Chemist,Gmp 1 Tablet,Antidiabetic,Ozone Pharmaceuticals Ltd,3.59,58,Rx
PH007,Thane City Chemist,Glimisave M 3 Tablet PR,Antidiabetic,Eris Lifesciences Ltd,13.34,68,Rx
PH007,Thane City Chemist,Cilvoryl 1mg Tablet,Antidiabetic,Vasu Organics Pvt Ltd,3.73,88,Rx
PH007,Thane City Chemist,Endopride PG 2mg/500mg/15mg Tablet SR,Antidiabetic,Radico Remedies,4.53,30,Rx
PH007,Thane City Chemist,Rosca 20mg Tablet,Cardiovascular,Genix Pharma Ltd,13.36,249,Rx
PH007,Thane City Chemist,Lotan 25mg Tablet,Cardiovascular,Taurus Laboratories Pvt Ltd,1.43,126,Rx
PH007,Thane City Chemist,Dotstat 5mg Tablet,Cardiovascular,Three Dots Lifescience,4.78,12,Rx
PH007,Thane City Chemist,Alvitel 80mg Tablet,Cardiovascular,Granmed Pharma,10.35,169,Rx
PH007,Thane City Chemist,Telitoss-H 40mg/12.5mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,9.33,19,Rx
PH007,Thane City Chemist,Megmator D3 10mg/1000IU Tablet,Cardiovascular,Ridhima Biocare,8.63,80,Rx
PH007,Thane City Chemist,Betarun 50mg Tablet XL,Cardiovascular,Lenimen Biotech,5.63,224,Rx
PH007,Thane City Chemist,Acrostatin 10mg Tablet,Cardiovascular,Acron Pharmaceuticals,4.67,204,Rx
PH007,Thane City Chemist,Amlong CT Tablet,Cardiovascular,Micro Labs Ltd,6.0,57,Rx
PH007,Thane City Chemist,Telster CT 80mg/12.5mg Tablet,Cardiovascular,Jarun Pharmaceuticals,14.39,218,Rx
PH007,Thane City Chemist,Rosarex 5mg Tablet,Cardiovascular,Dermarex HealthCare India Pvt. Ltd.,4.55,173,Rx
PH007,Thane City Chemist,Vistatel H 40mg/12.5mg Tablet,Cardiovascular,Kanvista Drugs Pvt Ltd,5.89,58,Rx
PH007,Thane City Chemist,Telpiwin AM 40mg/5mg Tablet,Cardiovascular,Clipwin Pharmaceuticals,8.16,186,Rx
PH007,Thane City Chemist,Riocard 100mg Tablet ER,Cardiovascular,Radius Drug Pvt Ltd,10.47,228,Rx
PH007,Thane City Chemist,Losapot 50 Tablet,Cardiovascular,Q Check Speciality Care,5.06,216,Rx
PH007,Thane City Chemist,Indap AT 50 mg/1.25 mg Tablet,Cardiovascular,Orchid Chemicals & Pharmaceuticals Ltd,5.23,118,Rx
PH007,Thane City Chemist,Losateb H 50mg/12.5mg Tablet,Cardiovascular,Nukind Healthcare Pvt Ltd,8.17,209,Rx
PH007,Thane City Chemist,Xoten C 10mg/75mg Tablet,Cardiovascular,Alteus Biogenics Pvt Ltd,12.24,29,Rx
PH007,Thane City Chemist,Metwin XL 50mg Tablet,Cardiovascular,Concur Pharmaceuticals Pvt.Ltd,6.85,95,Rx
PH007,Thane City Chemist,Metosol 25 Tablet,Cardiovascular,Saaol Pharma Pvt Ltd     ,24.85,237,Rx
PH007,Thane City Chemist,Conivas 10mg Tablet,Cardiovascular,Novalab Healthcare Pvt Ltd,6.38,12,Rx
PH007,Thane City Chemist,Telsicap H 40mg/12.5mg Tablet,Cardiovascular,Biofield Pharma,9.62,93,Rx
PH007,Thane City Chemist,Metordil-XL 50 Tablet,Cardiovascular,Prevego Healthcare & Research Private Limited,6.02,54,Rx
PH007,Thane City Chemist,Ramivaz 5mg Tablet,Cardiovascular,Edinburgh Pharmaceuticals,7.86,210,Rx
PH007,Thane City Chemist,Atorma 20mg Tablet,Cardiovascular,MPC Pharmaceuticals,11.06,200,Rx
PH007,Thane City Chemist,Rami Race 5 Tablet,Cardiovascular,Knoll Pharmaceuticals Ltd,9.9,107,Rx
PH007,Thane City Chemist,Lodens 20mg Tablet,Cardiovascular,Anthem Biopharma,8.31,214,Rx
PH007,Thane City Chemist,Atorin 40mg Tablet,Cardiovascular,Medley Pharmaceuticals,22.17,157,Rx
PH007,Thane City Chemist,Dpine AT 5mg/50mg Tablet,Cardiovascular,Dr. Edwin Lab,5.71,51,Rx
PH007,Thane City Chemist,Atorfirst 10mg Tablet,Cardiovascular,Sinsan Pharmaceuticals,9.74,110,Rx
PH007,Thane City Chemist,Telsaan 20mg Tablet,Cardiovascular,Saan Labs,3.49,226,Rx
PH007,Thane City Chemist,Nashpro Tablet,Gastrointestinal,Avinash Health Products Pvt Ltd,6.26,207,OTC
PH007,Thane City Chemist,Spntop-DSR Capsule,Gastrointestinal,Spencure Biotech Pvt. Ltd.,7.58,14,OTC
PH007,Thane City Chemist,Nosotron 8 Tablet MD,Gastrointestinal,Superlative Healthcare,8.03,236,OTC
PH007,Thane City Chemist,Sudhapan-DSR Capsule,Gastrointestinal,Sudha Lifesciences Pvt Ltd,10.95,184,OTC
PH007,Thane City Chemist,Patrova-D 10mg/40mg Tablet,Gastrointestinal,Scott Edil Pharmacia Ltd,8.05,154,OTC
PH007,Thane City Chemist,Viltipan 40mg Tablet,Gastrointestinal,Viltis Pharma Private Limited,7.55,64,OTC
PH007,Thane City Chemist,Emistal 2mg Injection,Gastrointestinal,Anthus Pharmaceuticals Pvt Ltd,6.46,41,Rx
PH007,Thane City Chemist,Rabizer-D 10mg/20mg Tablet,Gastrointestinal,Axter Pharmaceuticals Pvt Ltd,4.99,138,OTC
PH007,Thane City Chemist,Instarab D 30mg/20mg Capsule SR,Gastrointestinal,Curewin Hylico Pharma Pvt Ltd,5.21,94,OTC
PH007,Thane City Chemist,Emesafe 2mg Injection,Gastrointestinal,Wallace Pharmaceuticals Pvt Ltd,9.57,159,Rx
PH007,Thane City Chemist,Rabewun D 30mg/20mg Capsule,Gastrointestinal,Wunderz Pharmaceuticals,6.03,212,OTC
PH007,Thane City Chemist,Panton-DSR Capsule,Gastrointestinal,Fantabulous Pharma,8.33,150,OTC
PH007,Thane City Chemist,Ganaton Total Capsule SR,Gastrointestinal,Abbott,43.53,85,OTC
PH007,Thane City Chemist,Munipra D 30mg/40mg Capsule SR,Gastrointestinal,Medimind Drugs and Chemicals,7.1,164,OTC
PH007,Thane City Chemist,Okrab DSR Capsule,Gastrointestinal,Insta Care Lifescience,11.42,242,OTC
PH007,Thane City Chemist,Rabe D 10 mg/20 mg Tablet,Gastrointestinal,Medial Pharma Ltd,6.81,232,OTC
PH007,Thane City Chemist,Blazex D 10mg/40mg Tablet,Gastrointestinal,Metamorf Lifesciences,6.79,114,OTC
PH007,Thane City Chemist,Opraz 20mg Capsule,Gastrointestinal,Biosys Medisciences,3.95,48,OTC
PH007,Thane City Chemist,Omiast 20mg Capsule,Gastrointestinal,Carenix Bio Pharma Pvt. Ltd.,3.15,193,OTC
PH007,Thane City Chemist,Scom 20mg Capsule,Gastrointestinal,Pharma Drugs & Chemicals,2.29,82,OTC
PH007,Thane City Chemist,Omzaris-D Capsule,Gastrointestinal,Azaris Pharma,6.36,16,OTC
PH007,Thane City Chemist,Tripanta D 30mg/40mg Capsule SR,Gastrointestinal,Phycrus Remedies,9.46,183,OTC
PH007,Thane City Chemist,Drabe D 30mg/20mg Capsule SR,Gastrointestinal,Dr. D Pharma,8.81,193,OTC
PH007,Thane City Chemist,Rappin 20mg Tablet,Gastrointestinal,Alred Health Care Ltd,6.86,36,OTC
PH007,Thane City Chemist,Pantokem 40 Tablet,Gastrointestinal,Prekem Pharmaceuticals Pvt Ltd,7.29,67,OTC
PH007,Thane City Chemist,Soltron 4mg Tablet DT,Gastrointestinal,Lifepure Labs Pvt Ltd,4.64,176,OTC
PH007,Thane City Chemist,Zolita 40mg Tablet,Gastrointestinal,Astronia Life Sciences,4.95,57,OTC
PH007,Thane City Chemist,Zopen 40mg Tablet,Gastrointestinal,Kentreck Laboratories Pvt Ltd,5.48,57,OTC
PH007,Thane City Chemist,Euto D 10mg/40mg Tablet,Gastrointestinal,Zedip Formulations,4.86,104,OTC
PH007,Thane City Chemist,Rov D 30mg/20mg Capsule SR,Gastrointestinal,Vrovwen Biologics Pvt Ltd,8.39,187,OTC
PH007,Thane City Chemist,Rabrocid-DSR Capsule,Gastrointestinal,Biotric Healthcare Pvt Ltd,11.48,185,OTC
PH007,Thane City Chemist,Supraz 40mg Injection,Gastrointestinal,Swizing Biosciences,135.73,237,Rx
PH007,Thane City Chemist,Temaz 20mg Capsule,Gastrointestinal,Alpic Remedies Ltd,3.59,27,OTC
PH007,Thane City Chemist,Dialoz D 10mg/20mg Capsule SR,Gastrointestinal,Dial Pharmaceuticals Pvt Ltd,6.76,209,OTC
PH007,Thane City Chemist,Cotrip-H Tablet,Neurological,Consern Pharma Limited,4.13,96,Rx
PH007,Thane City Chemist,Anxiclo 0.5mg Tablet MD,Neurological,Apostle Remedies,2.27,199,Rx
PH007,Thane City Chemist,Lonazit Plus 0.5mg/10mg Tablet,Neurological,Progressive Life Care,10.21,113,Rx
PH007,Thane City Chemist,Gabapoint NT 400mg/10mg Tablet,Neurological,Erzek Pharmaceuticals Pvt Ltd,30.57,235,Rx
PH007,Thane City Chemist,Latilin 10mg Tablet,Neurological,La Pharmaceuticals,1.37,110,Rx
PH007,Thane City Chemist,Zolorest-FX Tablet,Neurological,Focus Healthcare,6.4,75,Rx
PH007,Thane City Chemist,Loprazam Forte Tablet,Neurological,Hetero Healthcare Limited,13.56,118,Rx
PH007,Thane City Chemist,Clonarey 2mg Tablet,Neurological,Wallrey Pharmaceuticals,6.74,24,Rx
PH007,Thane City Chemist,Ecitelo 5mg Tablet,Neurological,Mankind Pharma Ltd,5.72,66,Rx
PH007,Thane City Chemist,Yescam 10mg Tablet,Neurological,Exelife Biotech Pvt Ltd,7.69,117,Rx
PH007,Thane City Chemist,Gabagest NT 400mg/10mg Tablet,Neurological,Medmom Pharmaceuticals LLP,21.1,25,Rx
PH007,Thane City Chemist,Halotil 10mg Tablet,Neurological,Ivy Healthcare,7.65,103,Rx
PH007,Thane City Chemist,Estavin-Plus 0.5mg/10mg Tablet,Neurological,Gavins Pharma Pvt Ltd,11.49,66,Rx
PH007,Thane City Chemist,Prebag-NT Tablet,Neurological,AAR ESS Remedies Pvt Ltd,28.23,194,Rx
PH007,Thane City Chemist,Nexito LS Tablet,Neurological,Sun Pharmaceutical Industries Ltd,16.01,207,Rx
PH007,Thane City Chemist,Zepam 0.5mg Tablet MD,Neurological,Psycormedies,3.44,162,Rx
PH007,Thane City Chemist,Depnuf 40mg Capsule,Neurological,Neuracle Lifesciences Pvt Ltd,4.86,180,Rx
PH007,Thane City Chemist,ONA 0.25mg Tablet MD,Neurological,D D Pharmaceuticals,1.4,174,Rx
PH007,Thane City Chemist,Juvigen-G 300mg/500mcg Tablet,Neurological,Zenacts Pharma,10.36,94,Rx
PH007,Thane City Chemist,Estilonil 10mg Tablet,Neurological,Global Care,7.12,139,Rx
PH007,Thane City Chemist,Gably 75mg Tablet,Neurological,Diligence Pharma,9.24,86,Rx
PH007,Thane City Chemist,MD Fast 10mg Tablet,Neurological,Unistar Biotech Ltd,8.03,111,Rx
PH007,Thane City Chemist,Coxito-S 10 Tablet,Neurological,Kivi Labs Ltd,8.76,88,Rx
PH007,Thane City Chemist,Jolivel 5mg Tablet,Neurological,Torrent Pharmaceuticals Ltd,4.03,130,Rx
PH007,Thane City Chemist,Seglin NT 75mg/10mg Tablet,Neurological,Seguro Lifesciences Private Limited,18.53,216,Rx
PH007,Thane City Chemist,DR Best Clonazepam 0.5 Tablet,Neurological,DR Best pharmaceuticals Pvt Ltd,2.23,115,Rx
PH007,Thane City Chemist,Nervibrain 100mg Tablet,Neurological,KC Laboratories,11.9,189,Rx
PH007,Thane City Chemist,Cyrator 20mg Tablet,Neurological,Cyrus Remedies,13.28,115,Rx
PH007,Thane City Chemist,Clozmet 1 MD Tablet,Neurological,Emocare,3.79,142,Rx
PH007,Thane City Chemist,Zecita Plus 10 Tablet,Neurological,Vyomax Lifesciences Pvt Ltd,11.15,109,Rx
PH007,Thane City Chemist,Eminaz 0.25mg Tablet,Neurological,Emenox Healthcare,1.99,45,Rx
PH007,Thane City Chemist,Aknerv-G Tablet,Neurological,Akmed Biotech,12.17,215,Rx
PH007,Thane City Chemist,Priux 75mg Capsule,Neurological,Ajanta Pharma Ltd,11.61,132,Rx
PH007,Thane City Chemist,Censpram 20 Tablet,Neurological,USV Ltd,12.85,106,Rx
PH007,Thane City Chemist,Lukobal-NT Tablet,Neurological,Henin Lukinz Pvt Ltd,15.09,46,Rx
PH007,Thane City Chemist,Thyrid 50mcg Tablet,Hormonal,In Med Therapeutics,0.99,90,Rx
PH007,Thane City Chemist,Euthyrox 75 Tablet,Hormonal,Merck Ltd,1.82,219,Rx
PH007,Thane City Chemist,Rexusnorm 100 Tablet,Hormonal,Rexus Healthcare,1.43,103,Rx
PH007,Thane City Chemist,Sunthyroid 100mcg Tablet,Hormonal,Akumentis Healthcare Ltd,26.34,194,Rx
PH007,Thane City Chemist,Healtroxin 125mcg Tablet,Hormonal,Healing Pharma India Pvt Ltd,1.61,137,Rx
PH007,Thane City Chemist,Thyroup 50 Tablet,Hormonal,Lupin Ltd,1.2,240,Rx
PH007,Thane City Chemist,Thyramax 150mcg Tablet,Hormonal,Astonea Labs Private Limited,1.43,202,Rx
PH007,Thane City Chemist,L-Thyro 25 Tablet,Hormonal,Zargan Healthcare,1.22,4,Rx
PH007,Thane City Chemist,Thyronorm 88mcg Tablet,Hormonal,Abbott,1.76,180,Rx
PH007,Thane City Chemist,Thyrocut 125 Tablet,Hormonal,Care Formulation Labs Pvt Ltd,1.75,55,Rx
PH007,Thane City Chemist,Thyronil 150mcg Tablet,Hormonal,East West Pharma,1.38,101,Rx
PH007,Thane City Chemist,Thyrocare 50mcg Tablet,Hormonal,Elder Pharmaceuticals Ltd,0.92,72,Rx
PH007,Thane City Chemist,Thyroban 50mcg Tablet,Hormonal,Bangalore Antibiotics & Biologicals Pvt Ltd,1.21,1,Rx
PH007,Thane City Chemist,Thyrotreat 100mcg Tablet,Hormonal,Treatwell Pharma,1.27,187,Rx
PH007,Thane City Chemist,Euthyrox 100 Tablet,Hormonal,Merck Ltd,1.55,10,Rx
PH007,Thane City Chemist,Thyroblu 25mcg Tablet,Hormonal,Bluewaterresearch,1.11,75,Rx
PH007,Thane City Chemist,Thyromed 75mcg Tablet,Hormonal,Comed Chemicals Ltd,1.62,204,Rx
PH007,Thane City Chemist,Thyrocloud 75 Tablet,Hormonal,Mendcure Life Sciences Pvt Ltd,1.46,190,Rx
PH007,Thane City Chemist,Thyrox 75 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.67,124,Rx
PH007,Thane City Chemist,Thyrolix 100mcg Tablet,Hormonal,Elixir Life Care Pvt Ltd,1.33,121,Rx
PH007,Thane City Chemist,Thyroquik 88mcg Tablet,Hormonal,Vats Biotech Pvt Ltd,1.5,102,Rx
PH007,Thane City Chemist,Thyrox 12.5 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,1.91,212,Rx
PH007,Thane City Chemist,Thyromed 100mcg Tablet,Hormonal,Comed Chemicals Ltd,1.28,161,Rx
PH007,Thane City Chemist,Thyroup 175mcg Tablet,Hormonal,Lupin Ltd,1.09,51,Rx
PH007,Thane City Chemist,Lethyrox 100 Tablet,Hormonal,Intas Pharmaceuticals Ltd,1.35,128,Rx
PH007,Thane City Chemist,Thyrozip 75mcg Tablet,Hormonal,Remedial Healthcare,1.6,39,Rx
PH007,Thane City Chemist,Thyropic 100mcg Tablet,Hormonal,Puremed Biotech,1.45,128,Rx
PH007,Thane City Chemist,Eltroxin 75mcg Tablet,Hormonal,Glaxo SmithKline Pharmaceuticals Ltd,1.55,190,Rx
PH007,Thane City Chemist,Thyrox 150 Tablet,Hormonal,Macleods Pharmaceuticals Pvt Ltd,2.06,169,Rx
PH007,Thane City Chemist,Thyramax 50mcg Tablet,Hormonal,Astonea Labs Private Limited,1.15,208,Rx
PH007,Thane City Chemist,Thyroprime 75mcg Tablet,Hormonal,Primus Remedies Pvt Ltd,1.26,98,Rx
PH007,Thane City Chemist,L-Thyro 75 Tablet,Hormonal,Zargan Healthcare,1.32,7,Rx
PH007,Thane City Chemist,Euthyroid 100 Tablet,Hormonal,Akumentis Healthcare Ltd,30.54,16,Rx
PH007,Thane City Chemist,Thyrine 100mcg Tablet,Hormonal,Olcare Laboratories,1.28,89,Rx
PH007,Thane City Chemist,Tusnov-L Syrup,Respiratory,NovoLilly Pharmaceutical Pvt Ltd,0.92,165,OTC
PH007,Thane City Chemist,Asthacure Plus Tablet,Respiratory,Swiss Pharma Pvt Ltd,0.97,77,OTC
PH007,Thane City Chemist,Nebzmart FB 1mg Smartules 2ml,Respiratory,Glenmark Pharmaceuticals Ltd,69.39,162,OTC
PH007,Thane City Chemist,Ibinide 200 Nexcap,Respiratory,Indiabulls pharmaceutical ltd,5.47,238,OTC
PH007,Thane City Chemist,Arnikof LS Syrup,Respiratory,Arnee Life Science,0.79,142,OTC
PH007,Thane City Chemist,Gla Syrup,Respiratory,Ashwa Healthcare,0.75,26,OTC
PH007,Thane City Chemist,Alrocuf LS Syrup,Respiratory,Alrosa Pharmaceuticals Pvt Ltd,0.76,158,OTC
PH007,Thane City Chemist,Kufstil Syrup,Respiratory,SBS Biosciences,0.8,162,OTC
PH007,Thane City Chemist,Durabec Breath Inhaler,Respiratory,Raptakos Brett & Co Ltd,5.9,196,OTC
PH007,Thane City Chemist,Nishkuf-LS Syrup,Respiratory,Ronish Bioceuticals,0.85,48,OTC
PH007,Thane City Chemist,Cheston LS Syrup Sugar Free,Respiratory,Cipla Ltd,0.95,161,OTC
PH007,Thane City Chemist,Coffson LS Syrup,Respiratory,Alson Pharma Private Limited,0.68,4,OTC
PH007,Thane City Chemist,Budesule 0.5mg Respules,Respiratory,Windlas Biotech Ltd,11.74,133,OTC
PH007,Thane City Chemist,Formonide 400 Novocart,Respiratory,Zydus Cadila,4.8,191,OTC
PH007,Thane City Chemist,Formonide 100 Inhaler,Respiratory,Zydus Cadila,2.47,131,OTC
PH007,Thane City Chemist,Salbuton 4 Tablet,Respiratory,PLG Pharmaceutical,4.16,13,OTC
PH007,Thane City Chemist,Pulmosmart 400 Pulmicaps,Respiratory,Alkem Laboratories Ltd,7.41,134,OTC
PH007,Thane City Chemist,Duojet LD 0.63mg/500mcg Respules,Respiratory,Brinton Pharmaceuticals Pvt Ltd,6.33,118,OTC
PH007,Thane City Chemist,Ambrosal LS Syrup,Respiratory,Capri Pharmaceuticals,0.74,62,OTC
PH007,Thane City Chemist,Formonide 6mcg/100mcg Respicap,Respiratory,Zydus Cadila,5.34,235,OTC
PH007,Thane City Chemist,Duolin Forte Inhaler,Respiratory,Cipla Ltd,2.1,162,OTC
PH007,Thane City Chemist,Vexicof LS Syrup,Respiratory,Vexilla Healthcare,1.02,99,OTC
PH007,Thane City Chemist,Magnakof-LS Syrup,Respiratory,Mankind Pharma Ltd,1.17,121,OTC
